AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,name,revenue
33M4IA01QHEBCBS7ALSIN29J8XVRXI,A2T2D6DDA5X5DZ,3XAOZ9UYRZ41OPUL0AD9YK0TTRY1QO,Sat May 09 12:56:09 PDT 2015,Sat May 09 12:56:39 PDT 2015,2015-05-09 20:57:37 UTC,Sanmina Corporation,6220
3XM0HYN6NLCHUYLB2OY1UIOXR9ZPEI,A389B2JAHB845F,3SBX2M1TKD0IGOR4NSWBWI7W5B84Q4,Sat May 09 14:14:23 PDT 2015,Sat May 09 14:15:41 PDT 2015,2015-05-09 22:17:39 UTC,Sanmina Corporation,6220
3Y54SXRO1MYWBMB495MQ3ABX20BTU5,A35AG28CQTZVMS,366FYU4PTG2EXNQ2ZTOR9I7EJUAKEY,Sat May 09 13:21:06 PDT 2015,Sat May 09 13:21:41 PDT 2015,2015-05-09 21:22:39 UTC,Sanmina Corporation,6220
3PEIJLRY6U6GK79T9F2OA1H00CAWXQ,A3CWYWKQXX4RIZ,33P2GD6NRN5QHXH4PUWXUL4RBA2KHE,Sat May 09 13:37:10 PDT 2015,Sat May 09 13:38:27 PDT 2015,2015-05-09 21:42:38 UTC,Sanmina Corporation,6220
3MX2NQ3YCA7M7OU9DEFFK14NGF75XJ,A1NV8QXI4FEWWS,3E9ZFLPWOY5WXSRVUVT7KRD87WVIXT,Sat May 09 13:08:54 PDT 2015,Sat May 09 13:09:12 PDT 2015,2015-05-09 21:12:39 UTC,Sanmina Corporation,6220
36ZN444YTSBBP3BWJ7BDQXHZ9X7OI6,A1NV8QXI4FEWWS,3BCRDCM0OD7AK8XNTB5TXUF12WMK6D,Sat May 09 13:26:20 PDT 2015,Sat May 09 13:26:34 PDT 2015,2015-05-09 21:27:40 UTC,ServiceNow,683
3LS2AMNW5G3O61ZFWFGMZZ8L07OQOB,A28OHQUT69VJ0S,33KGGVH24UULXMVXMO81SSWMQUL1XL,Sat May 09 13:19:39 PDT 2015,Sat May 09 13:20:30 PDT 2015,2015-05-09 21:22:38 UTC,ServiceSource,272.18
3J88R45B2HBQ0YCSXTOTI7947F8PXP,A28OHQUT69VJ0S,3MD8CKRQZZ08V7PP3E8F7A6KJUZRJI,Sat May 09 13:40:16 PDT 2015,Sat May 09 13:41:19 PDT 2015,2015-05-09 21:42:39 UTC,ShoreTel Inc.,339.79
3AQF3RZ559V1Q632I3JY60IG85MF6I,A1NV8QXI4FEWWS,368IUKXGA5LBVZU363A1TB10W6SP6J,Sat May 09 13:22:45 PDT 2015,Sat May 09 13:22:59 PDT 2015,2015-05-09 21:27:38 UTC,Shutterfly,922
3V26SBZTBER9JXEDLKAG6QRTPEBZZF,A28OHQUT69VJ0S,3G9UA71JVV7YDO5AU0A92TFKII67J0,Sat May 09 12:23:10 PDT 2015,Sat May 09 12:25:02 PDT 2015,2015-05-09 20:27:38 UTC,Sigma Designs,188.31
3KIBXJ1WD672VY1KJAWP3DWC11XKOE,AT5I4VF891S7I,307FVKVSYRS8A6MPRTN5WRQ10LG749,Sat May 09 13:30:10 PDT 2015,Sat May 09 13:30:46 PDT 2015,2015-05-09 21:32:41 UTC,Sigmaways Inc.,5.4
3TUI152ZZC03A9SEQDIBN3VD7WH1Q2,A28OHQUT69VJ0S,30Y6N4AHYP9VSLPXTIM44CB7EA2RD4,Sat May 09 14:13:16 PDT 2015,Sat May 09 14:14:24 PDT 2015,2015-05-09 22:17:39 UTC,Silicon Graphics,529.95
3YMTUJH0DTTXUOHPUZV8Q6D33NO4TU,A1NV8QXI4FEWWS,34F34TZU7WCRRN84OOTE62YC72JJ2V,Sat May 09 13:30:41 PDT 2015,Sat May 09 13:30:59 PDT 2015,2015-05-09 21:32:41 UTC,Silicon Graphics,516
3U8YCDAGXQT33K7WUUEB9YC32490QW,A28OHQUT69VJ0S,3126F2F5F8GF8ENICLTZ5ZTDD4GPE4,Sat May 09 13:09:22 PDT 2015,Sat May 09 13:10:40 PDT 2015,2015-05-09 21:12:40 UTC,Solarcity Corporation,255.03
34J10VATJGBEAFOCYK3HF2CZOYRQII,A28OHQUT69VJ0S,3EN4YVUOUC5SS3B1CDE7WSS8KBLXJL,Sat May 09 14:01:50 PDT 2015,Sat May 09 14:03:32 PDT 2015,2015-05-09 22:07:38 UTC,Splunk,450.88
3KOPY89HM9FIYP2GIRCLEVYORL23J4,A35AG28CQTZVMS,341YLJU21ICVWCOY668EU1JCUNVI2J,Sat May 09 13:38:03 PDT 2015,Sat May 09 13:38:52 PDT 2015,2015-05-09 21:42:38 UTC,SRI International,540
3X1FV8S5JY4SJWEYUVXO0DYRQDDVGO,AT5I4VF891S7I,3VLL1PIENQ1VY92DT8UX19P5R5SZO2,Sat May 09 13:45:06 PDT 2015,Sat May 09 13:45:37 PDT 2015,2015-05-09 21:47:40 UTC,Stage 4 Solutions,4.2
31JLPPHS2V7WZ0TDY44QMRFAQFD3OO,AQ4DKMXF2AUV8,3H1C3QRA01WWEPEE7G7TLZU6EL1CED,Sat May 09 14:07:38 PDT 2015,Sat May 09 14:12:00 PDT 2015,2015-05-09 22:12:39 UTC,SunPower,3027
3MH9DQ757XPS6HPYP5NJ4RW8C64GUK,A1NV8QXI4FEWWS,3RQVKZ7ZRKWY7S72NF4H3CT3G7K278,Sat May 09 13:13:53 PDT 2015,Sat May 09 13:14:09 PDT 2015,2015-05-09 21:17:37 UTC,SunPower,3027
3F0BG9B9MQ0QUXY263GE1ZPS9RW7Y6,A35AG28CQTZVMS,3P520RYKCHJS402LI6ZQBBAZ8S8U53,Sat May 09 13:38:53 PDT 2015,Sat May 09 13:39:34 PDT 2015,2015-05-09 21:42:38 UTC,SunPower,3027
3IOEN3P9S8WA0R9UB44DHYEM7V4619,A2T2D6DDA5X5DZ,3GONHBMNHVB7Y6H1GSFK9500W5EMZB,Sat May 09 13:40:35 PDT 2015,Sat May 09 13:41:45 PDT 2015,2015-05-09 21:42:39 UTC,SunPower,3027
3AAPLD8UCDUR605K96FRKVM78S9TH4,A1NV8QXI4FEWWS,3S8APUMBJXW5AYM4ORV4SX9O81GFBR,Sat May 09 13:18:38 PDT 2015,Sat May 09 13:18:54 PDT 2015,2015-05-09 21:22:37 UTC,Super Micro Computer,1748
32M8BPYGAUZNXQUYVOY5LO8XIBHGIC,A2T2D6DDA5X5DZ,3INZSNUD803POLTBZ1MIDRBD8OX9D0,Sat May 09 13:42:10 PDT 2015,Sat May 09 13:44:24 PDT 2015,2015-05-09 21:47:40 UTC,SurveyMonkey,113
3Y5140Z9DYTTA3NXY7OSFXMPJ24IPI,A35AG28CQTZVMS,3AC6MFV69KVL6SGQPVZ7H0S4FJEZHE,Sat May 09 13:39:34 PDT 2015,Sat May 09 13:41:21 PDT 2015,2015-05-09 21:42:39 UTC,SurveyMonkey,113
3XLBSAQ9Z5PQZN872PIXF6YUFLZ7ZW,A1NV8QXI4FEWWS,3MZ3TAMYTL0C0W5JLWNFV9RK6FAIRX,Sat May 09 13:08:40 PDT 2015,Sat May 09 13:08:54 PDT 2015,2015-05-09 21:12:39 UTC,Symantec,6615
379J5II41PTR3D6DAW5UD1FDMZYEL9,A389B2JAHB845F,37VE3DA4YUUPOUDAJHJ4VIL1OGTHBR,Sat May 09 14:13:06 PDT 2015,Sat May 09 14:14:22 PDT 2015,2015-05-09 22:17:38 UTC,Symantec,6615
3R2PKQ87NXLNP0QK6RW0YTSUEXVMIS,AQ4DKMXF2AUV8,3TCFMTM8HE1KW6S0YZN8222QDLK21B,Sat May 09 14:12:01 PDT 2015,Sat May 09 14:12:56 PDT 2015,2015-05-09 22:17:38 UTC,Symantec,6615
3VA45EW49O00PXFYB0Q7YY0DSVXO1F,AM0KMTKJ9VEFP,373L46LKP7JM83CUDUZI6YK6O26KJJ,Sat May 09 13:46:15 PDT 2015,Sat May 09 13:46:36 PDT 2015,2015-05-09 21:47:41 UTC,Symantec,6615
3OWEPKL08APWIYUOZ173KJRL57R7NF,A35AG28CQTZVMS,32FESTC2NH3D3LB0XGMYPHG909UUCB,Sat May 09 13:00:56 PDT 2015,Sat May 09 13:02:24 PDT 2015,2015-05-09 21:02:37 UTC,Symantec,6615
3L6L49WXW1AV9M6ZT3DANQ7PNK3454,AJNGIUBDXULG6,30Y6N4AHYP9VSLPXTIM44CB7EA2DRQ,Sat May 09 13:46:40 PDT 2015,Sat May 09 13:50:42 PDT 2015,2015-05-09 21:52:37 UTC,Symantec,6615
3O7L7BFSHF2PDCY7PT8HLLNL5V1EIS,A2T2D6DDA5X5DZ,3L7SUC0TTU7AWLBBCY2S36XEEYUM0I,Sat May 09 12:56:41 PDT 2015,Sat May 09 12:57:19 PDT 2015,2015-05-09 20:57:37 UTC,Symantec,6615
3JPSL1DZ5TCE10SM64JNUATB6FYANA,A3CWYWKQXX4RIZ,3B0MCRZMBR7J55C8LZ9AZBSHRBIPPP,Sat May 09 13:38:28 PDT 2015,Sat May 09 13:40:14 PDT 2015,2015-05-09 21:42:38 UTC,Symantec,6615
3TUI152ZZC03A9SEQDIBN3VD7WF1Q0,A1NV8QXI4FEWWS,3G4VVJO6PZTIUEFS87423U6IX1CPKO,Sat May 09 13:21:25 PDT 2015,Sat May 09 13:21:38 PDT 2015,2015-05-09 21:22:39 UTC,Synaptics,1266
3W92K5RLWVUU3ZPEDZEXWG7204Z5VG,A1NV8QXI4FEWWS,3RWB1RTQDJ0YZDDRZI7ZDPXR21IP85,Sat May 09 13:07:44 PDT 2015,Sat May 09 13:07:57 PDT 2015,2015-05-09 21:12:38 UTC,Synnex,14015
345LHZDEDY5RC5DAUQGZLX7Z81Z3UZ,A1NV8QXI4FEWWS,3Q2T3FD0ONL6DDA8VLKB54VLHAEM3D,Sat May 09 13:17:36 PDT 2015,Sat May 09 13:17:54 PDT 2015,2015-05-09 21:22:36 UTC,Synopsys,2121
3DZQRBDBSMSBXSL65LLZ6WPBN4F3SK,A35AG28CQTZVMS,32204AGAABPLFBLLZ3BIWTCY4TLHG8,Sat May 09 13:41:22 PDT 2015,Sat May 09 13:42:02 PDT 2015,2015-05-09 21:42:39 UTC,Synopsys,2121
3WQ3B2KGE9TG63QP7VLLSE0ELWF1BP,A2T2D6DDA5X5DZ,3G57RS03HHIJKOTJZMPK5SF7P1P52W,Sat May 09 13:44:45 PDT 2015,Sat May 09 13:45:04 PDT 2015,2015-05-09 21:47:40 UTC,Synopsys,2121
3XLBSAQ9Z5PQZN872PIXF6YUFLYZ7N,A1V0NUMA2VA07M,32ZCLEW0BZXNJU9AQM4Q2F65ICCPJP,Sat May 09 12:48:02 PDT 2015,Sat May 09 13:22:40 PDT 2015,2015-05-09 21:27:37 UTC,Tensilica,15.7
3IFS6Q0HJJWQNV3PQOSMA2R06MAISX,AT5I4VF891S7I,39O0SQZVJNKFBCON25JI4K1BSZ07RS,Sat May 09 13:21:42 PDT 2015,Sat May 09 13:23:03 PDT 2015,2015-05-09 21:27:38 UTC,Terapeak,81
32SCWG5HIIHDHJSWW6F3IUWKABAP6W,AM0KMTKJ9VEFP,3URJ6VVYUP0FVCEO8F477DCWQAQ4OW,Sat May 09 13:46:37 PDT 2015,Sat May 09 13:46:55 PDT 2015,2015-05-09 21:47:41 UTC,Tesla Motors,3200
3LEP4MGT3HDAYY61NO5GTG1NATJBDQ,A2WCCV1W8UE8ED,3NC6WP7WJHXZ9N6A9710JZ89D5NWWL,Sat May 09 14:04:53 PDT 2015,Sat May 09 14:07:54 PDT 2015,2015-05-09 22:12:38 UTC,Tesla Motors,3200
34Q075JO1YQFMGNF9FOW8X4VUSH102,A1NV8QXI4FEWWS,3GVPRXWRPH72IDL4CIP9QS0K53H7IO,Sat May 09 13:13:15 PDT 2015,Sat May 09 13:13:27 PDT 2015,2015-05-09 21:17:37 UTC,Tesla Motors,3200
33C7UALJVMBX45SI4J1B1CADDQV18R,A389B2JAHB845F,3UDTAB6HH6CVP1SHNPYNYKRUEZP09Z,Sat May 09 14:08:57 PDT 2015,Sat May 09 14:10:04 PDT 2015,2015-05-09 22:12:39 UTC,Tesla Motors,3200
3IAS3U3I0GTNVO8LQZLZXXAJD2R2B5,A2T2D6DDA5X5DZ,38EHZ67RIM577PMWQ0RVOYKULFKMGM,Sat May 09 12:57:22 PDT 2015,Sat May 09 12:57:55 PDT 2015,2015-05-09 21:02:36 UTC,Tesla Motors,3200
3IKZ72A5B5T9XR9UHK5F8B423V9NFY,A3CWYWKQXX4RIZ,3T8DUCXY0NJW5AP8LRMXIVTZBAL9TJ,Sat May 09 12:35:25 PDT 2015,Sat May 09 12:36:17 PDT 2015,2015-05-09 20:37:37 UTC,Tesla Motors,3200
3A7Y0R2P2P1UEN9U2GJ9LBNSYG3JXK,AJNGIUBDXULG6,3AJA9FLWSCBFX60AU1NLEKD13R0FI0,Sat May 09 13:50:43 PDT 2015,Sat May 09 13:54:11 PDT 2015,2015-05-09 21:57:39 UTC,Tesla Motors,3200
3AQF3RZ559V1Q632I3JY60IG85LF6H,A35AG28CQTZVMS,3UAU495MII5ECA83NLVPKHAQPNDOU2,Sat May 09 13:07:19 PDT 2015,Sat May 09 13:08:22 PDT 2015,2015-05-09 21:12:38 UTC,Tesla Motors,3200
3WR9XG3T64OAWQKIHWS7LALLEQX47I,A28OHQUT69VJ0S,3AXFSPQOYQBBSHKGCJ8LQLS1G6PFJC,Sat May 09 13:22:47 PDT 2015,Sat May 09 13:23:48 PDT 2015,2015-05-09 21:27:38 UTC,Tessera Technologies,278.81
3TYCR1GOTDWPE8X96JJ7YBGVA54ZLX,A1NV8QXI4FEWWS,3EPG8DX9LK3FCVUP1K0W15N00BHP53,Sat May 09 13:31:24 PDT 2015,Sat May 09 13:31:37 PDT 2015,2015-05-09 21:32:42 UTC,Thoratec,478
3JV9LGBJWURXTC51TJBA5L4JUKHOGG,A28OHQUT69VJ0S,34R3P23QHSEHCXBLE8F0IWYMYHBHW7,Sat May 09 14:09:19 PDT 2015,Sat May 09 14:10:15 PDT 2015,2015-05-09 22:12:39 UTC,Thoratec,478
34S6N1K2ZWW3NNXF0XD0Y4CQEFOLHU,A2T2D6DDA5X5DZ,3909MD9T2ZU3H1YOYIXUT5F9BYTFER,Sat May 09 13:45:46 PDT 2015,Sat May 09 13:46:01 PDT 2015,2015-05-09 21:47:41 UTC,TIBCO Software Inc.,1000
3DHE4R9OCXOJM5GW6LDDY81GTFLG22,A28OHQUT69VJ0S,3BDORL6HKKQLNTJJTMRTK6TPTAQRC4,Sat May 09 14:06:47 PDT 2015,Sat May 09 14:08:01 PDT 2015,2015-05-09 22:12:38 UTC,Tivo,451.48
3YOH7BII0AKXLIAHKMI3Y5QKXUUVKR,A2T2D6DDA5X5DZ,3XQ4XW3OD9PKQQRUBI2SY3PZ3LXS2L,Sat May 09 13:46:20 PDT 2015,Sat May 09 13:46:37 PDT 2015,2015-05-09 21:47:41 UTC,Tivo,451.48
36PW28KO409A7UF9D5G44NZ2SNWAEK,A1NV8QXI4FEWWS,3ZTE0JGGCE5IQGR31UAPQBOKIN6OCS,Sat May 09 13:14:55 PDT 2015,Sat May 09 13:15:09 PDT 2015,2015-05-09 21:17:38 UTC,Trimble Navigation,2396
3XUHV3NRVLBPLYUU8AXTHFGTSPMH50,A3CWYWKQXX4RIZ,36GJS3V78V3H6HGBN3E386SDHLOJGE,Sat May 09 12:16:14 PDT 2015,Sat May 09 12:17:04 PDT 2015,2015-05-09 20:17:36 UTC,Tumbleweed Communications,60
3JAOYWH7VJHA8HFW2LP8LNE2V2H9LT,AIZT1YYK4AL5L,3WKGUBL7SZZ7PRBRVNOFFW82V5L4LF,Sat May 09 13:58:32 PDT 2015,Sat May 09 14:00:00 PDT 2015,2015-05-09 22:02:36 UTC,Twitter,1400
3M68NM076IKYTW8B9YJSNPWZBTX6R4,A1NV8QXI4FEWWS,3UV0D2KX1MWLPZ1V9CLHKJ3IY9ZF4L,Sat May 09 13:20:29 PDT 2015,Sat May 09 13:20:41 PDT 2015,2015-05-09 21:22:38 UTC,Twitter,1400
3SNVL38CI551M94HT5NY8D2VCNDKCG,AJNGIUBDXULG6,3Y3N5A7N4GM7TG7WK6D1VYRYQBAMYK,Sat May 09 13:04:11 PDT 2015,Sat May 09 13:04:59 PDT 2015,2015-05-09 21:07:38 UTC,Twitter,1400
3WQQ9FUS6B7YH3AA6GU07ONMZ2K8BF,AM0KMTKJ9VEFP,3TL87MO8CM2HN78GF4KY605TKVUFLE,Sat May 09 13:46:56 PDT 2015,Sat May 09 13:47:15 PDT 2015,2015-05-09 21:47:41 UTC,Twitter,1400
3WI0P0II625XE5NQJLR6TV6RSFJRDG,A1NV8QXI4FEWWS,3MZ3TAMYTL0C0W5JLWNFV9RK6FARI6,Sat May 09 13:26:58 PDT 2015,Sat May 09 13:27:18 PDT 2015,2015-05-09 21:27:40 UTC,Ubiquiti Networks,608
3LO69W1SU4QPNR24GRVID40PZFCGLR,A28OHQUT69VJ0S,3CKVGCS3PGIDUGOGWVYEFFWK6NDS01,Sat May 09 14:12:04 PDT 2015,Sat May 09 14:13:13 PDT 2015,2015-05-09 22:17:38 UTC,Ultra Clean,513.96
3QUO65DNQV1GYU6WDO0R905A3SUOUE,A1NV8QXI4FEWWS,39KV3A5D18KRCRO0HUJNUU67E1JS71,Sat May 09 13:30:59 PDT 2015,Sat May 09 13:31:11 PDT 2015,2015-05-09 21:32:41 UTC,Ultra Clean,513.96
38F5OAUN5OP4828DW3CQFZUPJVLH7J,A35AG28CQTZVMS,3JU8CV4BRLP1K5076ZWVABNRH6LOP6,Sat May 09 14:11:27 PDT 2015,Sat May 09 14:12:07 PDT 2015,2015-05-09 22:12:39 UTC,Ultra Clean,513.96
3907X2AHF1IPZI9V9430SHF8U672PR,AT5I4VF891S7I,3W3RSPVVGS466P56ATFXS06WUI8LUI,Sat May 09 13:42:21 PDT 2015,Sat May 09 13:42:59 PDT 2015,2015-05-09 21:47:39 UTC,Untangle Inc.,5.8
3TVSS0C0E2D93Q09451RLYWUNGMWT7,AT5I4VF891S7I,3MJ9GGZYO3JGQU50UIG1D3VTHFQA27,Sat May 09 13:35:54 PDT 2015,Sat May 09 13:36:31 PDT 2015,2015-05-09 21:37:37 UTC,USWired Inc.,4.9
36TFCYNS45NYNHE4EGGO9Y7DLOYXHS,AT5I4VF891S7I,3NQUW096N6L8MXH3CIK6W4JIHXZ9LG,Sat May 09 13:28:58 PDT 2015,Sat May 09 13:29:57 PDT 2015,2015-05-09 21:32:40 UTC,Valin,183.2
3M81GAB8A1W4N7A6SAB0TF8MT86BQT,A1NV8QXI4FEWWS,3IKDQS3DQED8UUG03ZXK6ESY6E8CIM,Sat May 09 13:13:28 PDT 2015,Sat May 09 13:13:53 PDT 2015,2015-05-09 21:17:37 UTC,Varian Medical Systems,3076
37XITHEISXMN9DHCJPWV9PO97F9CR3,A35AG28CQTZVMS,3I7KR83SNAQX2RZLRI85H463SXUK9O,Sat May 09 13:59:16 PDT 2015,Sat May 09 14:03:21 PDT 2015,2015-05-09 22:07:37 UTC,Varian Medical Systems,3076
3BV8HQ2ZZXE6UFMU7NX6SZ7PBP9A60,A28OHQUT69VJ0S,3R868ACW4SP76WLF5PHPW0G30J1ZGF,Sat May 09 13:29:19 PDT 2015,Sat May 09 13:30:11 PDT 2015,2015-05-09 21:32:40 UTC,Veeva Systems,313.22
374TNBHA8C800F3H22PK1Q6NEHNYQU,A1NV8QXI4FEWWS,3J9UN9O9J35KVD5Q91P0NE5XA4ZJ0B,Sat May 09 13:18:23 PDT 2015,Sat May 09 13:18:37 PDT 2015,2015-05-09 21:22:36 UTC,VeriFone Systems,1919
3GM6G9ZBKOADYE6V03V4C0U3PE6TMB,A3CWYWKQXX4RIZ,3HRWUH63QUFF9AICL5N4XGI50WGN55,Sat May 09 12:17:26 PDT 2015,Sat May 09 12:18:26 PDT 2015,2015-05-09 20:22:36 UTC,Versant Corporation,25.3
3KGTPGBS6YY2RNHRQQ2U2N272N0U2G,AQ4DKMXF2AUV8,3Y3CZJSZ9K60O8A4EC4L60NF1T4R5W,Sat May 09 14:12:57 PDT 2015,Sat May 09 14:14:30 PDT 2015,2015-05-09 22:17:39 UTC,VMware,6035
3NVC2EB65RC8TEXF4RDOOIDC4P9Y3R,A1NV8QXI4FEWWS,3RSBJ6YZEC3PTSBDSW0QYH9NF0YOF3,Sat May 09 13:09:43 PDT 2015,Sat May 09 13:09:55 PDT 2015,2015-05-09 21:12:39 UTC,VMware,6035
3R2PKQ87NXLNP0QK6RW0YTSUEXUMIR,AM0KMTKJ9VEFP,3511RHPADVREQXDP6ZKSNPJCNJ4LRE,Sat May 09 13:47:16 PDT 2015,Sat May 09 13:47:40 PDT 2015,2015-05-09 21:52:37 UTC,VMware,6035
3300DTYQT3U2UAMQ21DQUNE7W5KEQX,AJNGIUBDXULG6,3BAKUKE49HP10Q9LDP293AAYPD01RP,Sat May 09 13:54:12 PDT 2015,Sat May 09 14:02:27 PDT 2015,2015-05-09 22:02:37 UTC,VMware,6035
33JKGHPFYD7F311B379S31OB0WOMN7,A2T2D6DDA5X5DZ,3UY4PIS8QRYGLSHTKILSUQ5OOGBN1N,Sat May 09 13:48:26 PDT 2015,Sat May 09 13:48:45 PDT 2015,2015-05-09 21:52:37 UTC,VMware,6035
3DH6GAKTYZ29E748PY8XSJIRJK8ZYP,A35AG28CQTZVMS,3ZXNP4Z39RY48ETAXLMMI8SCM7B7L2,Sat May 09 13:42:02 PDT 2015,Sat May 09 13:43:37 PDT 2015,2015-05-09 21:47:39 UTC,VMware,6035
3O7L7BFSHF2PDCY7PT8HLLNL5V1IEW,A28OHQUT69VJ0S,391FPZIE4CZ4KTMGJ80Z08DPD10HU8,Sat May 09 13:16:12 PDT 2015,Sat May 09 13:17:20 PDT 2015,2015-05-09 21:17:39 UTC,WageWorks,267.83
340UGXU9DZEBOEFTE0M54SZIZLTVUP,A389B2JAHB845F,3YLTXLH3DFJRSOEK2M15Q2QQ5K8HPC,Sat May 09 14:06:59 PDT 2015,Sat May 09 14:08:56 PDT 2015,2015-05-09 22:12:38 UTC,Western Digital Corporation,15400
32Q90QCQ1TYGJ7OVPWTTY12YXZQEK3,A2T2D6DDA5X5DZ,3SSN80MU8C1N3NHJUYEJX7SLZ0LXKK,Sat May 09 12:57:57 PDT 2015,Sat May 09 12:58:25 PDT 2015,2015-05-09 21:02:36 UTC,Western Digital Corporation,15400
3U5NZHP4LSFTE8CDSP67FLLAJPPHPO,A1NV8QXI4FEWWS,32W3UF2EZOYEMNHLIAVGCDIF1W7C47,Sat May 09 13:24:12 PDT 2015,Sat May 09 13:24:25 PDT 2015,2015-05-09 21:27:39 UTC,Workday,788
3M1CVSFP61IZ4X5EMWB4Y4OGBQKQAC,A1NV8QXI4FEWWS,3ODOP6T3ASX1O5PJLH6A009TP5U24O,Sat May 09 13:14:38 PDT 2015,Sat May 09 13:14:54 PDT 2015,2015-05-09 21:17:38 UTC,Xilinx,2428
3YMU66OBIOLN1VJEP6GKLC7IIY2GHJ,A3CWYWKQXX4RIZ,38O9DZ0A620F3STX45ZPXYT7LW0269,Sat May 09 13:41:44 PDT 2015,Sat May 09 13:42:52 PDT 2015,2015-05-09 21:47:39 UTC,Xilinx,2428
3FPRZHYEPZKRPK2AZGQ4HJ9IM89V3H,A2WCCV1W8UE8ED,3CVDZS288HD1TPQ1FGLD6DKIK0KFMG,Sat May 09 14:00:29 PDT 2015,Sat May 09 14:04:41 PDT 2015,2015-05-09 22:07:38 UTC,Xilinx,2428
3SUWZRL0MZQ9KS36NSZSOIXGW47E6Z,A35AG28CQTZVMS,3LB1BGHFL29B6BXGT3EDHCMQKJ5TYR,Sat May 09 13:09:22 PDT 2015,Sat May 09 13:10:13 PDT 2015,2015-05-09 21:12:39 UTC,Xilinx,2428
3Y5140Z9DYTTA3NXY7OSFXMPJ23PIO,A2T2D6DDA5X5DZ,3FHTJGYT8NDDSSJ9IGJN52EPQKVPGL,Sat May 09 12:58:28 PDT 2015,Sat May 09 12:59:04 PDT 2015,2015-05-09 21:02:36 UTC,Xilinx,2428
35GMH2SV3FUZ9Y9ANOLM5IJ7H43EOQ,AQ4DKMXF2AUV8,3L84EBDQ37FHJNICVFZU7DKJ3R6KKI,Sat May 09 14:14:31 PDT 2015,Sat May 09 14:15:28 PDT 2015,2015-05-09 22:17:39 UTC,Yahoo,4618
3X87C8JFV7O34TR83WXVJ4IMXWRSQA,A1NV8QXI4FEWWS,39KMGHJ4RZNDT744NTFU59Q1BVU00M,Sat May 09 13:11:38 PDT 2015,Sat May 09 13:11:54 PDT 2015,2015-05-09 21:12:40 UTC,Yahoo,4618
31JLPPHS2V7WZ0TDY44QMRFAQFBO37,AM0KMTKJ9VEFP,3CIS7GGG65WS0JVET7STF5GCLL7UE4,Sat May 09 13:47:57 PDT 2015,Sat May 09 13:48:15 PDT 2015,2015-05-09 21:52:37 UTC,Yahoo,4618
31LM9EDVOM5P2TVQ0AW0N9WUW2SJNZ,A35AG28CQTZVMS,356TQKY9XFA9T79R3WDID36627C78G,Sat May 09 13:14:19 PDT 2015,Sat May 09 13:14:51 PDT 2015,2015-05-09 21:17:38 UTC,Yahoo,4618
3R5F3LQFV3XXKT06JBZZQSKP5A8ZOD,A2T2D6DDA5X5DZ,3X878VYTIEVI8MJEBAJONVNSPBP7FX,Sat May 09 12:59:11 PDT 2015,Sat May 09 12:59:48 PDT 2015,2015-05-09 21:02:37 UTC,Yahoo,4618
3X0H8UUIT218OQNUF5W1BT08LX9WSJ,AJNGIUBDXULG6,3FULMHZ7OUARV9TCVZPUF9NRVAAM4Y,Sat May 09 14:02:27 PDT 2015,Sat May 09 14:07:33 PDT 2015,2015-05-09 22:07:38 UTC,Yahoo,4618
38JBBYETQPNV55ZS446DRKD20D24E5,A2WCCV1W8UE8ED,3EQPA8A3749HXYBGDV2STD8JSBIZJJ,Sat May 09 13:52:34 PDT 2015,Sat May 09 13:59:27 PDT 2015,2015-05-09 22:02:36 UTC,Yahoo,4618
3EA3QWIZ4J8R2VG4FOXCK7NM85PITN,A3CWYWKQXX4RIZ,3YLPJ8OXX8Q2PLSG96R3QQ3P2EUX4T,Sat May 09 13:40:15 PDT 2015,Sat May 09 13:41:43 PDT 2015,2015-05-09 21:42:39 UTC,Yahoo,4618
3M68NM076IKYTW8B9YJSNPWZBTUR6M,A3NRBZ60KNPFYV,3XT3KXP24ZBJED7ZT8KHKE0OASXI60,Sat May 09 12:12:38 PDT 2015,Sat May 09 12:26:55 PDT 2015,2015-05-09 20:27:38 UTC,Yelp Inc,377
36V4Q8R5ZLD06YE3JZ197VJG57BMQU,A28OHQUT69VJ0S,3S1WOPCJFG6JM3KKH8OF8371459JEX,Sat May 09 13:51:08 PDT 2015,Sat May 09 13:52:25 PDT 2015,2015-05-09 21:52:38 UTC,Yelp Inc,377
3A0EX8ZRN91DW91SJKSU61BOSHKYBG,A28OHQUT69VJ0S,3UL5XDRDNCWU63V8F3YLFJSAB1H58Z,Sat May 09 12:12:29 PDT 2015,Sat May 09 12:13:48 PDT 2015,2015-05-09 20:17:36 UTC,YuMe Inc.,177.78
3ND9UOO81LFLKDS4VWZ0Z7MDT3YLWR,A28OHQUT69VJ0S,31D0ZWOD0AC9UK2MFVCNUF2EKH6A0N,Sat May 09 12:11:05 PDT 2015,Sat May 09 12:12:22 PDT 2015,2015-05-09 20:12:38 UTC,Zeltiq Aesthetics,174.48
373ERPL3YPL4VUJN5BRLYZODV19RT1,AQ4DKMXF2AUV8,309D674SHZYY7M2UXP53KROLBOOCBD,Sat May 09 14:15:29 PDT 2015,Sat May 09 14:16:24 PDT 2015,2015-05-09 22:17:39 UTC,Zynga,873.27
